prompt_id,prompt,expected_category,language,prompt_style,rank,similarity,auto_relevant,image_id,source,country,category,title,page_url,image_url,license,notes,artist,credit,description,commons_file_title,commons_category_used,original_image_url,mime,local_path,manual_relevant
p03,an Islamic ceramic bowl,pottery_ceramics,en,generic,2,0.3501735925674438,1,commons_qatar_pottery_ceramics_ceramics_in_the_museum_of_islamic_art_doha_0012,Wikimedia Commons,Qatar,pottery_ceramics,Doha Museum of Islamic Arts Interior Exhibition 026,https://commons.wikimedia.org/wiki/File:Doha_Museum_of_Islamic_Arts_Interior_Exhibition_026.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/Doha_Museum_of_Islamic_Arts_Interior_Exhibition_026.jpg/960px-Doha_Museum_of_Islamic_Arts_Interior_Exhibition_026.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY 4.0,Ceramic objects from Museum of Islamic Art Doha,Zairon,Own work,"Collection of the Museum of Islamic Arts, Doha, Qatar",File:Doha Museum of Islamic Arts Interior Exhibition 026.jpg,"Ceramics in the Museum of Islamic Art, Doha",https://upload.wikimedia.org/wikipedia/commons/c/cd/Doha_Museum_of_Islamic_Arts_Interior_Exhibition_026.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,data/images/wikimedia_commons/pottery_ceramics/commons_qatar_pottery_ceramics_ceramics_in_the_museum_of_islamic_art_doha_0012_8b3782dbed30.jpg,1
p03,an Islamic ceramic bowl,pottery_ceramics,en,generic,3,0.3437383770942688,1,commons_qatar_pottery_ceramics_ceramics_in_the_museum_of_islamic_art_doha_0007,Wikimedia Commons,Qatar,pottery_ceramics,"Dinastia ming, piatto con calligrafia araba, cina, xv-xvi secolo","https://commons.wikimedia.org/wiki/File:Dinastia_ming,_piatto_con_calligrafia_araba,_cina,_xv-xvi_secolo.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/c/cb/Dinastia_ming%2C_piatto_con_calligrafia_araba%2C_cina%2C_xv-xvi_secolo.jpg/960px-Dinastia_ming%2C_piatto_con_calligrafia_araba%2C_cina%2C_xv-xvi_secolo.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,Ceramic objects from Museum of Islamic Art Doha,Francesco Bini,Own work,"Ceramics in the Museum of Islamic Art, Doha","File:Dinastia ming, piatto con calligrafia araba, cina, xv-xvi secolo.jpg","Ceramics in the Museum of Islamic Art, Doha",https://upload.wikimedia.org/wikipedia/commons/c/cb/Dinastia_ming%2C_piatto_con_calligrafia_araba%2C_cina%2C_xv-xvi_secolo.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,data/images/wikimedia_commons/pottery_ceramics/commons_qatar_pottery_ceramics_ceramics_in_the_museum_of_islamic_art_doha_0007_869e1c3a12e3.jpg,1
p03,an Islamic ceramic bowl,pottery_ceramics,en,generic,4,0.3236640393733978,1,commons_qatar_pottery_ceramics_ceramics_in_the_museum_of_islamic_art_doha_0019,Wikimedia Commons,Qatar,pottery_ceramics,Doha Museum of Islamic Arts Interior Exhibition 072,https://commons.wikimedia.org/wiki/File:Doha_Museum_of_Islamic_Arts_Interior_Exhibition_072.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/Doha_Museum_of_Islamic_Arts_Interior_Exhibition_072.jpg/960px-Doha_Museum_of_Islamic_Arts_Interior_Exhibition_072.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY 4.0,Ceramic objects from Museum of Islamic Art Doha,Zairon,Own work,"Collection of the Museum of Islamic Arts, Doha, Qatar",File:Doha Museum of Islamic Arts Interior Exhibition 072.jpg,"Ceramics in the Museum of Islamic Art, Doha",https://upload.wikimedia.org/wikipedia/commons/9/9c/Doha_Museum_of_Islamic_Arts_Interior_Exhibition_072.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,data/images/wikimedia_commons/pottery_ceramics/commons_qatar_pottery_ceramics_ceramics_in_the_museum_of_islamic_art_doha_0019_513d727cf71d.jpg,0
p03,an Islamic ceramic bowl,pottery_ceramics,en,generic,5,0.3215614259243011,1,commons_qatar_pottery_ceramics_ceramics_in_the_museum_of_islamic_art_doha_0013,Wikimedia Commons,Qatar,pottery_ceramics,Doha Museum of Islamic Arts Interior Exhibition 029,https://commons.wikimedia.org/wiki/File:Doha_Museum_of_Islamic_Arts_Interior_Exhibition_029.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/34/Doha_Museum_of_Islamic_Arts_Interior_Exhibition_029.jpg/960px-Doha_Museum_of_Islamic_Arts_Interior_Exhibition_029.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY 4.0,Ceramic objects from Museum of Islamic Art Doha,Zairon,Own work,"Collection of the Museum of Islamic Arts, Doha, Qatar",File:Doha Museum of Islamic Arts Interior Exhibition 029.jpg,"Ceramics in the Museum of Islamic Art, Doha",https://upload.wikimedia.org/wikipedia/commons/3/34/Doha_Museum_of_Islamic_Arts_Interior_Exhibition_029.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,data/images/wikimedia_commons/pottery_ceramics/commons_qatar_pottery_ceramics_ceramics_in_the_museum_of_islamic_art_doha_0013_86959e7209fa.jpg,1
p03,an Islamic ceramic bowl,pottery_ceramics,en,generic,6,0.3206574618816376,1,commons_qatar_pottery_ceramics_ceramics_in_the_museum_of_islamic_art_doha_0011,Wikimedia Commons,Qatar,pottery_ceramics,Doha Museum of Islamic Arts Interior Exhibition 025,https://commons.wikimedia.org/wiki/File:Doha_Museum_of_Islamic_Arts_Interior_Exhibition_025.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b6/Doha_Museum_of_Islamic_Arts_Interior_Exhibition_025.jpg/960px-Doha_Museum_of_Islamic_Arts_Interior_Exhibition_025.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY 4.0,Ceramic objects from Museum of Islamic Art Doha,Zairon,Own work,"Collection of the Museum of Islamic Arts, Doha, Qatar",File:Doha Museum of Islamic Arts Interior Exhibition 025.jpg,"Ceramics in the Museum of Islamic Art, Doha",https://upload.wikimedia.org/wikipedia/commons/b/b6/Doha_Museum_of_Islamic_Arts_Interior_Exhibition_025.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,data/images/wikimedia_commons/pottery_ceramics/commons_qatar_pottery_ceramics_ceramics_in_the_museum_of_islamic_art_doha_0011_c49555673439.jpg,1
p03,an Islamic ceramic bowl,pottery_ceramics,en,generic,7,0.3200796246528625,1,commons_qatar_pottery_ceramics_ceramics_in_the_museum_of_islamic_art_doha_0017,Wikimedia Commons,Qatar,pottery_ceramics,Doha Museum of Islamic Arts Interior Exhibition 040,https://commons.wikimedia.org/wiki/File:Doha_Museum_of_Islamic_Arts_Interior_Exhibition_040.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/38/Doha_Museum_of_Islamic_Arts_Interior_Exhibition_040.jpg/960px-Doha_Museum_of_Islamic_Arts_Interior_Exhibition_040.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY 4.0,Ceramic objects from Museum of Islamic Art Doha,Zairon,Own work,"Collection of the Museum of Islamic Arts, Doha, Qatar",File:Doha Museum of Islamic Arts Interior Exhibition 040.jpg,"Ceramics in the Museum of Islamic Art, Doha",https://upload.wikimedia.org/wikipedia/commons/3/38/Doha_Museum_of_Islamic_Arts_Interior_Exhibition_040.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,data/images/wikimedia_commons/pottery_ceramics/commons_qatar_pottery_ceramics_ceramics_in_the_museum_of_islamic_art_doha_0017_e4fb2229e60e.jpg,1
p03,an Islamic ceramic bowl,pottery_ceramics,en,generic,8,0.3192949891090393,0,commons_bahrain_bahrain_museum_objects_bahrain_national_museum_0009,Wikimedia Commons,Bahrain,bahrain_museum_objects,Clay coffin from Bahrain National Museum A123,https://commons.wikimedia.org/wiki/File:Clay_coffin_from_Bahrain_National_Museum_A123.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/74/Clay_coffin_from_Bahrain_National_Museum_A123.jpg/960px-Clay_coffin_from_Bahrain_National_Museum_A123.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 3.0,Bahrain National Museum objects and museum images,Ciacho5,Own work,Gliniana trumna kultury Dilmun w zbiorach Muzeum Narodowego Bahrainu.,File:Clay coffin from Bahrain National Museum A123.jpg,Bahrain National Museum,https://upload.wikimedia.org/wikipedia/commons/7/74/Clay_coffin_from_Bahrain_National_Museum_A123.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,data/images/wikimedia_commons/bahrain_museum_objects/commons_bahrain_bahrain_museum_objects_bahrain_national_museum_0009_aa60dd80ae9e.jpg,0
p03,an Islamic ceramic bowl,pottery_ceramics,en,generic,9,0.3182508945465088,1,commons_qatar_pottery_ceramics_ceramics_in_the_museum_of_islamic_art_doha_0009,Wikimedia Commons,Qatar,pottery_ceramics,"Dish, iran, 10th century","https://commons.wikimedia.org/wiki/File:Dish,_iran,_10th_century.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/d/d1/Dish%2C_iran%2C_10th_century.jpg/960px-Dish%2C_iran%2C_10th_century.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 3.0,Ceramic objects from Museum of Islamic Art Doha,Sodabottle,Own work,"Photo of an exhibit at en:Museum of Islamic Art, Doha Dish, Iran or Central Asia, 10th century, Earthenware or slip painting. Samanid. Inv. Number PO.24.1999","File:Dish, iran, 10th century.jpg","Ceramics in the Museum of Islamic Art, Doha",https://upload.wikimedia.org/wikipedia/commons/d/d1/Dish%2C_iran%2C_10th_century.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,data/images/wikimedia_commons/pottery_ceramics/commons_qatar_pottery_ceramics_ceramics_in_the_museum_of_islamic_art_doha_0009_dba9ae7e0165.jpg,1
p03,an Islamic ceramic bowl,pottery_ceramics,en,generic,10,0.3163054287433624,1,commons_qatar_pottery_ceramics_ceramics_in_the_museum_of_islamic_art_doha_0003,Wikimedia Commons,Qatar,pottery_ceramics,Detail of Bowl - Syria 14th Century - Museum of Islamic Art - Doha - Qatar (34269637140),https://commons.wikimedia.org/wiki/File:Detail_of_Bowl_-_Syria_14th_Century_-_Museum_of_Islamic_Art_-_Doha_-_Qatar_(34269637140).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/88/Detail_of_Bowl_-_Syria_14th_Century_-_Museum_of_Islamic_Art_-_Doha_-_Qatar_%2834269637140%29.jpg/960px-Detail_of_Bowl_-_Syria_14th_Century_-_Museum_of_Islamic_Art_-_Doha_-_Qatar_%2834269637140%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 2.0,Ceramic objects from Museum of Islamic Art Doha,"Adam Jones from Kelowna, BC, Canada",Detail of Bowl - Syria 14th Century - Museum of Islamic Art - Doha - Qatar,Detail of Bowl - Syria 14th Century - Museum of Islamic Art - Doha - Qatar,File:Detail of Bowl - Syria 14th Century - Museum of Islamic Art - Doha - Qatar (34269637140).jpg,"Ceramics in the Museum of Islamic Art, Doha",https://upload.wikimedia.org/wikipedia/commons/8/88/Detail_of_Bowl_-_Syria_14th_Century_-_Museum_of_Islamic_Art_-_Doha_-_Qatar_%2834269637140%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,data/images/wikimedia_commons/pottery_ceramics/commons_qatar_pottery_ceramics_ceramics_in_the_museum_of_islamic_art_doha_0003_bb36e7bb21d8.jpg,1
p04,ancient pottery from a museum,pottery_ceramics,en,contextual,1,0.3290144205093384,0,commons_bahrain_bahrain_museum_objects_bahrain_national_museum_0016,Wikimedia Commons,Bahrain,bahrain_museum_objects,Double vessel and amphoriskos Tylos period A111,https://commons.wikimedia.org/wiki/File:Double_vessel_and_amphoriskos_Tylos_period_A111.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/48/Double_vessel_and_amphoriskos_Tylos_period_A111.jpg/960px-Double_vessel_and_amphoriskos_Tylos_period_A111.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 3.0,Bahrain National Museum objects and museum images,Ciacho5,Own work,Double vessel of alabaster and glass amphoriskos found in grave of wealthy women from Tylos period. Exhibit in Bahrain National Museum,File:Double vessel and amphoriskos Tylos period A111.jpg,Bahrain National Museum,https://upload.wikimedia.org/wikipedia/commons/4/48/Double_vessel_and_amphoriskos_Tylos_period_A111.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,data/images/wikimedia_commons/bahrain_museum_objects/commons_bahrain_bahrain_museum_objects_bahrain_national_museum_0016_8f72e9405893.jpg,1
p04,ancient pottery from a museum,pottery_ceramics,en,contextual,2,0.3290087878704071,1,commons_iraq_pottery_ceramics_pottery_in_the_national_museum_of_iraq_0009,Wikimedia Commons,Iraq,pottery_ceramics,"17. Painted pottery jar. From Iraq. Iraq Museum, Baghdad","https://commons.wikimedia.org/wiki/File:17._Painted_pottery_jar._From_Iraq._Iraq_Museum,_Baghdad.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/4/40/17._Painted_pottery_jar._From_Iraq._Iraq_Museum%2C_Baghdad.jpg/960px-17._Painted_pottery_jar._From_Iraq._Iraq_Museum%2C_Baghdad.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,Pottery artifacts from National Museum of Iraq,Osama Shukir Muhammed Amin FRCP(Glasg),Own work,"Painted pottery jar. From Iraq. Iraq Museum, Baghdad. Style, provenance, and period?","File:17. Painted pottery jar. From Iraq. Iraq Museum, Baghdad.jpg",Pottery in the National Museum of Iraq,https://upload.wikimedia.org/wikipedia/commons/4/40/17._Painted_pottery_jar._From_Iraq._Iraq_Museum%2C_Baghdad.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,data/images/wikimedia_commons/pottery_ceramics/commons_iraq_pottery_ceramics_pottery_in_the_national_museum_of_iraq_0009_8daff3e6bc1b.jpg,1
p04,ancient pottery from a museum,pottery_ceramics,en,contextual,3,0.3282169103622436,0,commons_bahrain_bahrain_museum_objects_bahrain_national_museum_0015,Wikimedia Commons,Bahrain,bahrain_museum_objects,Dilmun pottery A234,https://commons.wikimedia.org/wiki/File:Dilmun_pottery_A234.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/78/Dilmun_pottery_A234.jpg/960px-Dilmun_pottery_A234.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 3.0,Bahrain National Museum objects and museum images,Ciacho5,Own work,Early Dilmun pottery (ca. 2300 BC). Exhibits in Bahrain National Museum.,File:Dilmun pottery A234.jpg,Bahrain National Museum,https://upload.wikimedia.org/wikipedia/commons/7/78/Dilmun_pottery_A234.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,data/images/wikimedia_commons/bahrain_museum_objects/commons_bahrain_bahrain_museum_objects_bahrain_national_museum_0015_2cdb869dc8ca.jpg,1
p04,ancient pottery from a museum,pottery_ceramics,en,contextual,4,0.3217344284057617,1,commons_iraq_pottery_ceramics_pottery_in_the_national_museum_of_iraq_0021,Wikimedia Commons,Iraq,pottery_ceramics,"Painted jar, geometric designs and animals, the so-called ""Scarlet Ware"". From Iraq, Tell Abu Qasim (Arabic تل ابو قاسم), Hamrin Basin, Diyala Valley. 2800-2600 BCE. Iraq Museum","https://commons.wikimedia.org/wiki/File:Painted_jar,_geometric_designs_and_animals,_the_so-called_""Scarlet_Ware""._From_Iraq,_Tell_Abu_Qasim_(Arabic_تل_ابو_قاسم),_Hamrin_Basin,_Diyala_Valley._2800-2600_BCE._Iraq_Museum.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/a/af/Painted_jar%2C_geometric_designs_and_animals%2C_the_so-called_%22Scarlet_Ware%22._From_Iraq%2C_Tell_Abu_Qasim_%28Arabic_%D8%AA%D9%84_%D8%A7%D8%A8%D9%88_%D9%82%D8%A7%D8%B3%D9%85%29%2C_Hamrin_Basin%2C_Diyala_Valley._2800-2600_BCE._Iraq_Museum.jpg/960px-thumbnail.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,Pottery artifacts from National Museum of Iraq,Osama Shukir Muhammed Amin FRCP(Glasg),Own work,"Painted jar, geometric designs and animals, the so-called ""Scarlet Ware"". From Iraq, Tell Abu Qasim (Arabic: تل ابو قاسم), Hamrin Basin, Diyala Valley. 2800-2000 BCE. Iraq Museum.","File:Painted jar, geometric designs and animals, the so-called ""Scarlet Ware"". From Iraq, Tell Abu Qasim (Arabic تل ابو قاسم), Hamrin Basin, Diyala Valley. 2800-2600 BCE. Iraq Museum.jpg",Pottery in the National Museum of Iraq,https://upload.wikimedia.org/wikipedia/commons/a/af/Painted_jar%2C_geometric_designs_and_animals%2C_the_so-called_%22Scarlet_Ware%22._From_Iraq%2C_Tell_Abu_Qasim_%28Arabic_%D8%AA%D9%84_%D8%A7%D8%A8%D9%88_%D9%82%D8%A7%D8%B3%D9%85%29%2C_Hamrin_Basin%2C_Diyala_Valley._2800-2600_BCE._Iraq_Museum.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,data/images/wikimedia_commons/pottery_ceramics/commons_iraq_pottery_ceramics_pottery_in_the_national_museum_of_iraq_0021_a4b8112ce4f0.jpg,1
p04,ancient pottery from a museum,pottery_ceramics,en,contextual,5,0.320360004901886,1,commons_iraq_pottery_ceramics_pottery_in_the_national_museum_of_iraq_0030,Wikimedia Commons,Iraq,pottery_ceramics,"Painted pottery jar, geometric designs of the Jemdet Nasr style. From Tell al-Naml (Arabic تل النمل), Makhoul Dam Basin, Iraq. Jemdet Nasr period, 3100-2900 BCE. Iraq Museum","https://commons.wikimedia.org/wiki/File:Painted_pottery_jar,_geometric_designs_of_the_Jemdet_Nasr_style._From_Tell_al-Naml_(Arabic_تل_النمل),_Makhoul_Dam_Basin,_Iraq._Jemdet_Nasr_period,_3100-2900_BCE._Iraq_Museum.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/Painted_pottery_jar%2C_geometric_designs_of_the_Jemdet_Nasr_style._From_Tell_al-Naml_%28Arabic_%D8%AA%D9%84_%D8%A7%D9%84%D9%86%D9%85%D9%84%29%2C_Makhoul_Dam_Basin%2C_Iraq._Jemdet_Nasr_period%2C_3100-2900_BCE._Iraq_Museum.jpg/960px-thumbnail.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,Pottery artifacts from National Museum of Iraq,Osama Shukir Muhammed Amin FRCP(Glasg),Own work,"Painted pottery jar, geometric designs of the Jemdet Nasr style. From Tell al-Naml (Arabic: تل النمل), Makhoul Dam Basin, Iraq. Jemdet Nasr period, 3100-2900 BCE. Iraq Museum, Baghdad.","File:Painted pottery jar, geometric designs of the Jemdet Nasr style. From Tell al-Naml (Arabic تل النمل), Makhoul Dam Basin, Iraq. Jemdet Nasr period, 3100-2900 BCE. Iraq Museum.jpg",Pottery in the National Museum of Iraq,https://upload.wikimedia.org/wikipedia/commons/d/d9/Painted_pottery_jar%2C_geometric_designs_of_the_Jemdet_Nasr_style._From_Tell_al-Naml_%28Arabic_%D8%AA%D9%84_%D8%A7%D9%84%D9%86%D9%85%D9%84%29%2C_Makhoul_Dam_Basin%2C_Iraq._Jemdet_Nasr_period%2C_3100-2900_BCE._Iraq_Museum.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,data/images/wikimedia_commons/pottery_ceramics/commons_iraq_pottery_ceramics_pottery_in_the_national_museum_of_iraq_0030_c0a9fd73a3c3.jpg,1
p04,ancient pottery from a museum,pottery_ceramics,en,contextual,6,0.318977802991867,1,commons_iraq_pottery_ceramics_pottery_in_the_national_museum_of_iraq_0032,Wikimedia Commons,Iraq,pottery_ceramics,"Painted pottery jar, polychrome, geometric designs, of the Jemdet Nasr style. Jemdet Nar period, 3100-2900 BCE. From Ur, Iraq. Iraq Museum, Baghdad","https://commons.wikimedia.org/wiki/File:Painted_pottery_jar,_polychrome,_geometric_designs,_of_the_Jemdet_Nasr_style._Jemdet_Nar_period,_3100-2900_BCE._From_Ur,_Iraq._Iraq_Museum,_Baghdad.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/b/bf/Painted_pottery_jar%2C_polychrome%2C_geometric_designs%2C_of_the_Jemdet_Nasr_style._Jemdet_Nar_period%2C_3100-2900_BCE._From_Ur%2C_Iraq._Iraq_Museum%2C_Baghdad.jpg/960px-Painted_pottery_jar%2C_polychrome%2C_geometric_designs%2C_of_the_Jemdet_Nasr_style._Jemdet_Nar_period%2C_3100-2900_BCE._From_Ur%2C_Iraq._Iraq_Museum%2C_Baghdad.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,Pottery artifacts from National Museum of Iraq,Osama Shukir Muhammed Amin FRCP(Glasg),Own work,"Painted pottery jar, polychrome, geometric designs, of the Jemdet Nasr style. Jemdet Nar period, 3100-2900 BCE. From Ur (or Kish?), Iraq. Iraq Museum, Baghdad.","File:Painted pottery jar, polychrome, geometric designs, of the Jemdet Nasr style. Jemdet Nar period, 3100-2900 BCE. From Ur, Iraq. Iraq Museum, Baghdad.jpg",Pottery in the National Museum of Iraq,https://upload.wikimedia.org/wikipedia/commons/b/bf/Painted_pottery_jar%2C_polychrome%2C_geometric_designs%2C_of_the_Jemdet_Nasr_style._Jemdet_Nar_period%2C_3100-2900_BCE._From_Ur%2C_Iraq._Iraq_Museum%2C_Baghdad.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,data/images/wikimedia_commons/pottery_ceramics/commons_iraq_pottery_ceramics_pottery_in_the_national_museum_of_iraq_0032_c28658490633.jpg,1
